,midi_filename,audio_filename,duration
231,D:\Model\Datasets\Maps\SptkBGCl\MUS\MAPS_MUS-pathetique_1_SptkBGCl.mid,D:\Model\Datasets\Maps\SptkBGCl\MUS\MAPS_MUS-pathetique_1_SptkBGCl.wav,561.5391383219954
232,D:\Model\Datasets\Maps\SptkBGCl\MUS\MAPS_MUS-schub_d960_3_SptkBGCl.mid,D:\Model\Datasets\Maps\SptkBGCl\MUS\MAPS_MUS-schub_d960_3_SptkBGCl.wav,234.55408163265307
233,D:\Model\Datasets\Maps\SptkBGCl\MUS\MAPS_MUS-scn15_2_SptkBGCl.mid,D:\Model\Datasets\Maps\SptkBGCl\MUS\MAPS_MUS-scn15_2_SptkBGCl.wav,59.23124716553288
234,D:\Model\Datasets\Maps\SptkBGCl\MUS\MAPS_MUS-scn15_5_SptkBGCl.mid,D:\Model\Datasets\Maps\SptkBGCl\MUS\MAPS_MUS-scn15_5_SptkBGCl.wav,75.18165532879819
235,D:\Model\Datasets\Maps\SptkBGCl\MUS\MAPS_MUS-scn16_2_SptkBGCl.mid,D:\Model\Datasets\Maps\SptkBGCl\MUS\MAPS_MUS-scn16_2_SptkBGCl.wav,442.31712018140587
236,D:\Model\Datasets\Maps\SptkBGCl\MUS\MAPS_MUS-scn16_4_SptkBGCl.mid,D:\Model\Datasets\Maps\SptkBGCl\MUS\MAPS_MUS-scn16_4_SptkBGCl.wav,209.22183673469388
237,D:\Model\Datasets\Maps\SptkBGCl\MUS\MAPS_MUS-ty_februar_SptkBGCl.mid,D:\Model\Datasets\Maps\SptkBGCl\MUS\MAPS_MUS-ty_februar_SptkBGCl.wav,164.1543537414966
238,D:\Model\Datasets\Maps\SptkBGCl\MUS\MAPS_MUS-ty_november_SptkBGCl.mid,D:\Model\Datasets\Maps\SptkBGCl\MUS\MAPS_MUS-ty_november_SptkBGCl.wav,177.8949433106576
239,D:\Model\Datasets\Maps\SptkBGCl\MUS\MAPS_MUS-waldstein_3_SptkBGCl.mid,D:\Model\Datasets\Maps\SptkBGCl\MUS\MAPS_MUS-waldstein_3_SptkBGCl.wav,581.4769387755102
240,D:\Model\Datasets\Maps\StbgTGd2\MUS\MAPS_MUS-alb_se2_StbgTGd2.mid,D:\Model\Datasets\Maps\StbgTGd2\MUS\MAPS_MUS-alb_se2_StbgTGd2.wav,238.97532879818593
241,D:\Model\Datasets\Maps\StbgTGd2\MUS\MAPS_MUS-bk_xmas1_StbgTGd2.mid,D:\Model\Datasets\Maps\StbgTGd2\MUS\MAPS_MUS-bk_xmas1_StbgTGd2.wav,385.85410430839005
242,D:\Model\Datasets\Maps\StbgTGd2\MUS\MAPS_MUS-bk_xmas4_StbgTGd2.mid,D:\Model\Datasets\Maps\StbgTGd2\MUS\MAPS_MUS-bk_xmas4_StbgTGd2.wav,230.85333333333332
243,D:\Model\Datasets\Maps\StbgTGd2\MUS\MAPS_MUS-bk_xmas5_StbgTGd2.mid,D:\Model\Datasets\Maps\StbgTGd2\MUS\MAPS_MUS-bk_xmas5_StbgTGd2.wav,395.8280952380952
244,D:\Model\Datasets\Maps\StbgTGd2\MUS\MAPS_MUS-bor_ps6_StbgTGd2.mid,D:\Model\Datasets\Maps\StbgTGd2\MUS\MAPS_MUS-bor_ps6_StbgTGd2.wav,115.03866213151927
245,D:\Model\Datasets\Maps\StbgTGd2\MUS\MAPS_MUS-chpn-e01_StbgTGd2.mid,D:\Model\Datasets\Maps\StbgTGd2\MUS\MAPS_MUS-chpn-e01_StbgTGd2.wav,112.9690022675737
246,D:\Model\Datasets\Maps\StbgTGd2\MUS\MAPS_MUS-chpn-p19_StbgTGd2.mid,D:\Model\Datasets\Maps\StbgTGd2\MUS\MAPS_MUS-chpn-p19_StbgTGd2.wav,69.22471655328798
247,D:\Model\Datasets\Maps\StbgTGd2\MUS\MAPS_MUS-deb_clai_StbgTGd2.mid,D:\Model\Datasets\Maps\StbgTGd2\MUS\MAPS_MUS-deb_clai_StbgTGd2.wav,250.28272108843538
248,D:\Model\Datasets\Maps\StbgTGd2\MUS\MAPS_MUS-deb_menu_StbgTGd2.mid,D:\Model\Datasets\Maps\StbgTGd2\MUS\MAPS_MUS-deb_menu_StbgTGd2.wav,251.36020408163265
249,D:\Model\Datasets\Maps\StbgTGd2\MUS\MAPS_MUS-grieg_butterfly_StbgTGd2.mid,D:\Model\Datasets\Maps\StbgTGd2\MUS\MAPS_MUS-grieg_butterfly_StbgTGd2.wav,100.21204081632654
250,D:\Model\Datasets\Maps\StbgTGd2\MUS\MAPS_MUS-liz_et6_StbgTGd2.mid,D:\Model\Datasets\Maps\StbgTGd2\MUS\MAPS_MUS-liz_et6_StbgTGd2.wav,327.5102267573696
251,D:\Model\Datasets\Maps\StbgTGd2\MUS\MAPS_MUS-liz_et_trans5_StbgTGd2.mid,D:\Model\Datasets\Maps\StbgTGd2\MUS\MAPS_MUS-liz_et_trans5_StbgTGd2.wav,196.42816326530613
252,D:\Model\Datasets\Maps\StbgTGd2\MUS\MAPS_MUS-liz_rhap09_StbgTGd2.mid,D:\Model\Datasets\Maps\StbgTGd2\MUS\MAPS_MUS-liz_rhap09_StbgTGd2.wav,634.8644671201814
253,D:\Model\Datasets\Maps\StbgTGd2\MUS\MAPS_MUS-mz_311_1_StbgTGd2.mid,D:\Model\Datasets\Maps\StbgTGd2\MUS\MAPS_MUS-mz_311_1_StbgTGd2.wav,262.03680272108846
254,D:\Model\Datasets\Maps\StbgTGd2\MUS\MAPS_MUS-mz_331_2_StbgTGd2.mid,D:\Model\Datasets\Maps\StbgTGd2\MUS\MAPS_MUS-mz_331_2_StbgTGd2.wav,367.62897959183675
255,D:\Model\Datasets\Maps\StbgTGd2\MUS\MAPS_MUS-mz_331_3_StbgTGd2.mid,D:\Model\Datasets\Maps\StbgTGd2\MUS\MAPS_MUS-mz_331_3_StbgTGd2.wav,192.18240362811792
256,D:\Model\Datasets\Maps\StbgTGd2\MUS\MAPS_MUS-mz_332_2_StbgTGd2.mid,D:\Model\Datasets\Maps\StbgTGd2\MUS\MAPS_MUS-mz_332_2_StbgTGd2.wav,267.722947845805
257,D:\Model\Datasets\Maps\StbgTGd2\MUS\MAPS_MUS-mz_333_2_StbgTGd2.mid,D:\Model\Datasets\Maps\StbgTGd2\MUS\MAPS_MUS-mz_333_2_StbgTGd2.wav,524.6232653061224
258,D:\Model\Datasets\Maps\StbgTGd2\MUS\MAPS_MUS-mz_333_3_StbgTGd2.mid,D:\Model\Datasets\Maps\StbgTGd2\MUS\MAPS_MUS-mz_333_3_StbgTGd2.wav,349.7602494331066
259,D:\Model\Datasets\Maps\StbgTGd2\MUS\MAPS_MUS-mz_545_3_StbgTGd2.mid,D:\Model\Datasets\Maps\StbgTGd2\MUS\MAPS_MUS-mz_545_3_StbgTGd2.wav,107.76183673469387
260,D:\Model\Datasets\Maps\StbgTGd2\MUS\MAPS_MUS-mz_570_1_StbgTGd2.mid,D:\Model\Datasets\Maps\StbgTGd2\MUS\MAPS_MUS-mz_570_1_StbgTGd2.wav,478.5040136054422
261,D:\Model\Datasets\Maps\StbgTGd2\MUS\MAPS_MUS-pathetique_1_StbgTGd2.mid,D:\Model\Datasets\Maps\StbgTGd2\MUS\MAPS_MUS-pathetique_1_StbgTGd2.wav,561.5391156462586
262,D:\Model\Datasets\Maps\StbgTGd2\MUS\MAPS_MUS-schuim-1_StbgTGd2.mid,D:\Model\Datasets\Maps\StbgTGd2\MUS\MAPS_MUS-schuim-1_StbgTGd2.wav,466.58845804988664
263,D:\Model\Datasets\Maps\StbgTGd2\MUS\MAPS_MUS-schu_143_3_StbgTGd2.mid,D:\Model\Datasets\Maps\StbgTGd2\MUS\MAPS_MUS-schu_143_3_StbgTGd2.wav,328.8487528344671
264,D:\Model\Datasets\Maps\StbgTGd2\MUS\MAPS_MUS-scn15_11_StbgTGd2.mid,D:\Model\Datasets\Maps\StbgTGd2\MUS\MAPS_MUS-scn15_11_StbgTGd2.wav,78.90571428571428
265,D:\Model\Datasets\Maps\StbgTGd2\MUS\MAPS_MUS-scn15_12_StbgTGd2.mid,D:\Model\Datasets\Maps\StbgTGd2\MUS\MAPS_MUS-scn15_12_StbgTGd2.wav,85.75766439909297
266,D:\Model\Datasets\Maps\StbgTGd2\MUS\MAPS_MUS-scn16_3_StbgTGd2.mid,D:\Model\Datasets\Maps\StbgTGd2\MUS\MAPS_MUS-scn16_3_StbgTGd2.wav,256.40814058956914
267,D:\Model\Datasets\Maps\StbgTGd2\MUS\MAPS_MUS-scn16_4_StbgTGd2.mid,D:\Model\Datasets\Maps\StbgTGd2\MUS\MAPS_MUS-scn16_4_StbgTGd2.wav,209.22183673469388
268,D:\Model\Datasets\Maps\StbgTGd2\MUS\MAPS_MUS-ty_maerz_StbgTGd2.mid,D:\Model\Datasets\Maps\StbgTGd2\MUS\MAPS_MUS-ty_maerz_StbgTGd2.wav,137.06244897959184
269,D:\Model\Datasets\Maps\StbgTGd2\MUS\MAPS_MUS-ty_mai_StbgTGd2.mid,D:\Model\Datasets\Maps\StbgTGd2\MUS\MAPS_MUS-ty_mai_StbgTGd2.wav,194.04673469387754
